run_id,scenario_id,condition,zone,permit_type,compound_active,ground_truth_onset_sample,path
2361a0c1283f,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/2361a0c1283f.parquet
239b8dfc67b7,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/239b8dfc67b7.parquet
4fd86bc569e2,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/4fd86bc569e2.parquet
602afc3f2d1a,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/602afc3f2d1a.parquet
e590acde2c42,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/e590acde2c42.parquet
2716e361c79b,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/2716e361c79b.parquet
b591f8fd2d64,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/b591f8fd2d64.parquet
acf555739fe2,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/acf555739fe2.parquet
94876e8ca1d4,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/94876e8ca1d4.parquet
99c8ed902d49,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/99c8ed902d49.parquet
f16677142c28,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/f16677142c28.parquet
0fa360cfccbf,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/0fa360cfccbf.parquet
28e5c41ebf4c,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/28e5c41ebf4c.parquet
4b4cd5f9fedd,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/4b4cd5f9fedd.parquet
851e5daadc73,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/851e5daadc73.parquet
8e083359d1ad,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/8e083359d1ad.parquet
a92185eae75a,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/a92185eae75a.parquet
77b10a65e1ce,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/77b10a65e1ce.parquet
d49065f1bb1d,s2_condenser_pressure,normal,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/normal/d49065f1bb1d.parquet
7e1ffb9f11eb,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/7e1ffb9f11eb.parquet
c26cb0f7263c,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/c26cb0f7263c.parquet
a5dfdfe01ff5,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/a5dfdfe01ff5.parquet
40142fa6223a,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/40142fa6223a.parquet
e0049f87e74b,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/e0049f87e74b.parquet
dd88e4cd0382,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/dd88e4cd0382.parquet
769c52e6a5a7,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/769c52e6a5a7.parquet
088ec6501bb4,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/088ec6501bb4.parquet
80712af7eccc,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/80712af7eccc.parquet
a5656d8d73c9,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/a5656d8d73c9.parquet
3fbd6bb592d9,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/3fbd6bb592d9.parquet
189dab7cb295,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/189dab7cb295.parquet
9ca6d40d3e85,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/9ca6d40d3e85.parquet
96fac8dd62cd,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/96fac8dd62cd.parquet
a4c1afe2a863,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/a4c1afe2a863.parquet
9556f5b56a6e,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/9556f5b56a6e.parquet
2a67ded4d763,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/2a67ded4d763.parquet
91d17a7efce0,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/91d17a7efce0.parquet
7c9644171334,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/7c9644171334.parquet
9f83dad46413,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/9f83dad46413.parquet
55e1bb19f2fb,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/55e1bb19f2fb.parquet
0465bd95d56f,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/0465bd95d56f.parquet
61364140b703,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/61364140b703.parquet
df651c8205f1,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/df651c8205f1.parquet
a501428318bc,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/a501428318bc.parquet
bef866c9bb3f,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/bef866c9bb3f.parquet
e944ea0774cc,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/e944ea0774cc.parquet
c8f7eceb35ea,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/c8f7eceb35ea.parquet
ea4ee7fa3761,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/ea4ee7fa3761.parquet
5e82f53942d2,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/5e82f53942d2.parquet
921df183c55b,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/921df183c55b.parquet
6188ce6cf7de,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/6188ce6cf7de.parquet
946bd890a528,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/946bd890a528.parquet
2fe88568fb8c,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/2fe88568fb8c.parquet
44d96f345b1b,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/44d96f345b1b.parquet
97a2b8b30955,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/97a2b8b30955.parquet
ce6ef5d62797,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/ce6ef5d62797.parquet
3048b6970fe2,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/3048b6970fe2.parquet
f1a08d6cde6b,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/f1a08d6cde6b.parquet
57e6bd879d52,s2_condenser_pressure,single_a,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_a/57e6bd879d52.parquet
3017f1fb48de,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/3017f1fb48de.parquet
cce722201159,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/cce722201159.parquet
99c43d662cf0,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/99c43d662cf0.parquet
bae340227327,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/bae340227327.parquet
491263ffb57b,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/491263ffb57b.parquet
e66d3e17c072,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/e66d3e17c072.parquet
769578774a7d,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/769578774a7d.parquet
a99753501aa0,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/a99753501aa0.parquet
9cc318169460,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/9cc318169460.parquet
f730b9e20645,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/f730b9e20645.parquet
091edf49c84b,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/091edf49c84b.parquet
047820e556d2,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/047820e556d2.parquet
00eb018109d4,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/00eb018109d4.parquet
c0f7049a523a,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/c0f7049a523a.parquet
e10704129ed0,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/e10704129ed0.parquet
4659756f567e,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/4659756f567e.parquet
bcb076083507,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/bcb076083507.parquet
d4707169c192,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/d4707169c192.parquet
af8ce1be00b0,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/af8ce1be00b0.parquet
13cafc8c9bd0,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/13cafc8c9bd0.parquet
903539594364,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/903539594364.parquet
99bad6bc3e41,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/99bad6bc3e41.parquet
0e6b85500ba0,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/0e6b85500ba0.parquet
d441116f9a4b,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/d441116f9a4b.parquet
c27f0fb75468,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/c27f0fb75468.parquet
888ba9024f8a,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/888ba9024f8a.parquet
a4f0c3ec44f2,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/a4f0c3ec44f2.parquet
55f70be69218,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/55f70be69218.parquet
8f704b27601b,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/8f704b27601b.parquet
3c7cd20b0b5b,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/3c7cd20b0b5b.parquet
a397ad751b45,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/a397ad751b45.parquet
631d8f72f6a3,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/631d8f72f6a3.parquet
d26cb874d5bc,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/d26cb874d5bc.parquet
e6daa2dc2c26,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/e6daa2dc2c26.parquet
1415e244f543,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/1415e244f543.parquet
0458c4f94c90,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/0458c4f94c90.parquet
2f36ad8270f1,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/2f36ad8270f1.parquet
9d1f2440d4ce,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/9d1f2440d4ce.parquet
020ce460f830,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/020ce460f830.parquet
4e69926cbc6e,s2_condenser_pressure,single_b,condenser_zone,general,False,,data/synthetic/s2_condenser_pressure/single_b/4e69926cbc6e.parquet
7f345ea556be,s2_condenser_pressure,compound,condenser_zone,general,True,51.0,data/synthetic/s2_condenser_pressure/compound/7f345ea556be.parquet
3434f91438cd,s2_condenser_pressure,compound,condenser_zone,general,True,49.0,data/synthetic/s2_condenser_pressure/compound/3434f91438cd.parquet
7169994b3363,s2_condenser_pressure,compound,condenser_zone,general,True,66.0,data/synthetic/s2_condenser_pressure/compound/7169994b3363.parquet
edace0201826,s2_condenser_pressure,compound,condenser_zone,general,True,40.0,data/synthetic/s2_condenser_pressure/compound/edace0201826.parquet
1d59464baa9a,s2_condenser_pressure,compound,condenser_zone,general,True,57.0,data/synthetic/s2_condenser_pressure/compound/1d59464baa9a.parquet
8849f48cc5c0,s2_condenser_pressure,compound,condenser_zone,general,True,69.0,data/synthetic/s2_condenser_pressure/compound/8849f48cc5c0.parquet
968f1e09bad8,s2_condenser_pressure,compound,condenser_zone,general,True,41.0,data/synthetic/s2_condenser_pressure/compound/968f1e09bad8.parquet
96f3e36c0813,s2_condenser_pressure,compound,condenser_zone,general,True,31.0,data/synthetic/s2_condenser_pressure/compound/96f3e36c0813.parquet
b031de2560b1,s2_condenser_pressure,compound,condenser_zone,general,True,69.0,data/synthetic/s2_condenser_pressure/compound/b031de2560b1.parquet
c4a542f26bb1,s2_condenser_pressure,compound,condenser_zone,general,True,65.0,data/synthetic/s2_condenser_pressure/compound/c4a542f26bb1.parquet
cbf66e9b9cc6,s2_condenser_pressure,compound,condenser_zone,general,True,37.0,data/synthetic/s2_condenser_pressure/compound/cbf66e9b9cc6.parquet
699a1825fd87,s2_condenser_pressure,compound,condenser_zone,general,True,34.0,data/synthetic/s2_condenser_pressure/compound/699a1825fd87.parquet
27fca34d19d2,s2_condenser_pressure,compound,condenser_zone,general,True,50.0,data/synthetic/s2_condenser_pressure/compound/27fca34d19d2.parquet
73a92a91fdd6,s2_condenser_pressure,compound,condenser_zone,general,True,57.0,data/synthetic/s2_condenser_pressure/compound/73a92a91fdd6.parquet
cbd602e3e23c,s2_condenser_pressure,compound,condenser_zone,general,True,67.0,data/synthetic/s2_condenser_pressure/compound/cbd602e3e23c.parquet
57c7f8039145,s2_condenser_pressure,compound,condenser_zone,general,True,66.0,data/synthetic/s2_condenser_pressure/compound/57c7f8039145.parquet
21e57dc5fd44,s2_condenser_pressure,compound,condenser_zone,general,True,43.0,data/synthetic/s2_condenser_pressure/compound/21e57dc5fd44.parquet
22d378562aa1,s2_condenser_pressure,compound,condenser_zone,general,True,46.0,data/synthetic/s2_condenser_pressure/compound/22d378562aa1.parquet
62cc37290078,s2_condenser_pressure,compound,condenser_zone,general,True,56.0,data/synthetic/s2_condenser_pressure/compound/62cc37290078.parquet
40d85663e4c1,s2_condenser_pressure,compound,condenser_zone,general,True,58.0,data/synthetic/s2_condenser_pressure/compound/40d85663e4c1.parquet
c9be4af2981a,s2_condenser_pressure,compound,condenser_zone,general,True,57.0,data/synthetic/s2_condenser_pressure/compound/c9be4af2981a.parquet
0cd1baac581a,s2_condenser_pressure,compound,condenser_zone,general,True,59.0,data/synthetic/s2_condenser_pressure/compound/0cd1baac581a.parquet
125ec984d8f9,s2_condenser_pressure,compound,condenser_zone,general,True,65.0,data/synthetic/s2_condenser_pressure/compound/125ec984d8f9.parquet
b1b9f527a67b,s2_condenser_pressure,compound,condenser_zone,general,True,44.0,data/synthetic/s2_condenser_pressure/compound/b1b9f527a67b.parquet
7704d2176ab8,s2_condenser_pressure,compound,condenser_zone,general,True,72.0,data/synthetic/s2_condenser_pressure/compound/7704d2176ab8.parquet
7a605dbe4469,s2_condenser_pressure,compound,condenser_zone,general,True,65.0,data/synthetic/s2_condenser_pressure/compound/7a605dbe4469.parquet
456e03422fc6,s2_condenser_pressure,compound,condenser_zone,general,True,62.0,data/synthetic/s2_condenser_pressure/compound/456e03422fc6.parquet
c3ac26bce2ea,s2_condenser_pressure,compound,condenser_zone,general,True,60.0,data/synthetic/s2_condenser_pressure/compound/c3ac26bce2ea.parquet
e88c73a9ed8f,s2_condenser_pressure,compound,condenser_zone,general,True,40.0,data/synthetic/s2_condenser_pressure/compound/e88c73a9ed8f.parquet
6e3f1f470496,s2_condenser_pressure,compound,condenser_zone,general,True,32.0,data/synthetic/s2_condenser_pressure/compound/6e3f1f470496.parquet
1cbcb635b8c0,s2_condenser_pressure,compound,condenser_zone,general,True,49.0,data/synthetic/s2_condenser_pressure/compound/1cbcb635b8c0.parquet
183ce2f9b1f8,s2_condenser_pressure,compound,condenser_zone,general,True,38.0,data/synthetic/s2_condenser_pressure/compound/183ce2f9b1f8.parquet
0ac2cd13172a,s2_condenser_pressure,compound,condenser_zone,general,True,55.0,data/synthetic/s2_condenser_pressure/compound/0ac2cd13172a.parquet
715535033733,s2_condenser_pressure,compound,condenser_zone,general,True,44.0,data/synthetic/s2_condenser_pressure/compound/715535033733.parquet
082b6dd8bf0f,s2_condenser_pressure,compound,condenser_zone,general,True,51.0,data/synthetic/s2_condenser_pressure/compound/082b6dd8bf0f.parquet
cd60c7aa8e92,s2_condenser_pressure,compound,condenser_zone,general,True,60.0,data/synthetic/s2_condenser_pressure/compound/cd60c7aa8e92.parquet
720694351bb2,s2_condenser_pressure,compound,condenser_zone,general,True,48.0,data/synthetic/s2_condenser_pressure/compound/720694351bb2.parquet
aefcca379ca4,s2_condenser_pressure,compound,condenser_zone,general,True,40.0,data/synthetic/s2_condenser_pressure/compound/aefcca379ca4.parquet
494acdaf4f84,s2_condenser_pressure,compound,condenser_zone,general,True,40.0,data/synthetic/s2_condenser_pressure/compound/494acdaf4f84.parquet
9fed311c79e3,s2_condenser_pressure,compound,condenser_zone,general,True,65.0,data/synthetic/s2_condenser_pressure/compound/9fed311c79e3.parquet
e67aa8ccec45,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/e67aa8ccec45.parquet
ba3d1eb2c298,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/ba3d1eb2c298.parquet
4a1acf003f4c,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/4a1acf003f4c.parquet
f551186e1f0c,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/f551186e1f0c.parquet
77418ebec6ff,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/77418ebec6ff.parquet
a4c5179a377a,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/a4c5179a377a.parquet
9d8d367d07f4,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/9d8d367d07f4.parquet
eed64ba49543,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/eed64ba49543.parquet
e8c4ff452e1c,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/e8c4ff452e1c.parquet
cc1733d4969e,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/cc1733d4969e.parquet
9794f33e39f1,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/9794f33e39f1.parquet
f99d747e40ca,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/f99d747e40ca.parquet
d6afbb769338,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/d6afbb769338.parquet
d53ae8e90715,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/d53ae8e90715.parquet
d84ac92c7fe0,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/d84ac92c7fe0.parquet
e34239f22675,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/e34239f22675.parquet
b1adb6d2faf1,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/b1adb6d2faf1.parquet
c38a836e69aa,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/c38a836e69aa.parquet
4232fd81b733,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/4232fd81b733.parquet
83f6d79934e2,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/83f6d79934e2.parquet
53fadc37c5ae,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/53fadc37c5ae.parquet
5a62b0d20d3c,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/5a62b0d20d3c.parquet
f70d066c03fe,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/f70d066c03fe.parquet
b8648899b514,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/b8648899b514.parquet
6f0ea5744d17,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/6f0ea5744d17.parquet
9aaca77a2969,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/9aaca77a2969.parquet
151a0a1cf4a4,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/151a0a1cf4a4.parquet
32c16fd13ef2,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/32c16fd13ef2.parquet
ce3493dfeaaa,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/ce3493dfeaaa.parquet
a8e590874cec,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/a8e590874cec.parquet
173e2b7caf98,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/173e2b7caf98.parquet
7d8199598ae5,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/7d8199598ae5.parquet
7b85b91412af,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/7b85b91412af.parquet
038885717b44,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/038885717b44.parquet
b93cc48d79e7,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/b93cc48d79e7.parquet
96273ee2ae1f,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/96273ee2ae1f.parquet
340d524ee61d,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/340d524ee61d.parquet
524a016f6a5f,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/524a016f6a5f.parquet
aa5fbda39d87,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/aa5fbda39d87.parquet
c19f191d3076,s3_deferred_maintenance,normal,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/normal/c19f191d3076.parquet
9ea3b187c38d,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/9ea3b187c38d.parquet
19e01736cac3,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/19e01736cac3.parquet
53e37f446fa7,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/53e37f446fa7.parquet
78911c09964c,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/78911c09964c.parquet
d277f43d5112,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/d277f43d5112.parquet
a0bc460c5b15,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/a0bc460c5b15.parquet
b851fb0b471f,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/b851fb0b471f.parquet
407a564ee685,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/407a564ee685.parquet
8a6bd4bacda7,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/8a6bd4bacda7.parquet
18007e2e4086,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/18007e2e4086.parquet
65984e1e6bea,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/65984e1e6bea.parquet
6ede91cfdf3a,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/6ede91cfdf3a.parquet
62df284047da,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/62df284047da.parquet
b8cddc661309,s3_deferred_maintenance,single_a,reactor_zone,confined_space,False,,data/synthetic/s3_deferred_maintenance/single_a/b8cddc661309.parquet
